ts,acc.x,acc.y,acc.z,acc.roll,acc.pitch,acc.impact,aqi.value,co2.ppm,co2.humidity,co2.temperature,env.humidity,env.temperature,gas.humidity,gas.pressure,gas.resistance,gas.temperature,gps.age,gps.alt,gps.lat,gps.lon,param,state,status,version,asset_id,config_ts,particles.mc_1p0,particles.mc_2p5,particles.mc_4p0,particles.nc_0p5,particles.nc_1p0,particles.nc_2p5,particles.nc_4p0,particles.mc_10p0,particles.nc_10p0,particles.typical_particle_size,fw_version.major,fw_version.minor,fw_version.patch
"2024-07-08, 12:30:33",0.055066638,0.30406362,10.0987425,-1.7246008,0.31227905,0,113.14562,948,25.793,24.881,24.645996,26.849976,23.545,83.231,16706,27.89,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.8205109,3.1970367,3.3803864,18.650026,22.25403,22.558718,22.547976,3.457413,22.603148,0.5154724,1,1,0
"2024-07-08, 12:31:34",0.059855044,0.30406362,10.09156,-1.7258276,0.3396745,0,112.54954,939,25.682,24.873,24.645996,26.799622,23.268,83.227,16826,27.87,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.0513458,3.454422,3.6666412,20.1886,24.043093,24.27991,24.350222,3.752579,24.321898,0.5189209,1,1,0
"2024-07-08, 12:32:34",0.05267244,0.30885202,10.089166,-1.7534049,0.29898092,0,111.27,929,25.588,24.852,24.450684,26.779478,23.298,83.225,16948,27.83,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6942291,3.082718,3.2692413,17.85071,21.21985,21.464968,21.614382,3.344742,21.51428,0.52194214,1,1,0
"2024-07-08, 12:33:35",0.05267244,0.31364042,10.089166,-1.780572,0.29897654,0,111.50754,923,25.483,24.82,24.450684,26.749268,23.151,83.223,16989,27.8,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.2452545,3.704239,3.9292755,21.482058,25.557741,25.86487,25.985476,4.031647,25.981077,0.53274536,1,1,0
"2024-07-08, 12:34:36",0.055066638,0.30885202,10.093954,-1.7525736,0.31242254,0,109.40377,913,25.573,24.761,24.945068,26.729124,23.105,83.219,17044,27.77,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5386505,2.8719635,3.0178375,16.989382,20.034792,20.345339,20.255983,3.0932772,20.308226,0.5383911,1,1,0
"2024-07-08, 12:35:37",0.059855044,0.30406362,10.09156,-1.7258276,0.3396745,0,111.58517,947,25.727,24.758,24.945068,26.708984,23.363,83.219,17017,27.75,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4430084,2.7991486,2.9914093,16.135866,19.165163,19.476686,19.542604,3.0722811,19.539183,0.55285645,1,1,0
"2024-07-08, 12:36:38",0.055066638,0.30885202,10.0987425,-1.7517431,0.31227458,0,112.71014,953,25.677,24.769,24.346924,26.698914,23.437,83.223,17072,27.72,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.782425,3.2135162,3.4460602,18.448854,21.990358,22.275026,22.32532,3.5402987,22.320433,0.5626831,1,1,0
"2024-07-08, 12:37:38",0.055066638,0.31124622,10.096349,-1.7657323,0.31234622,0,112.146614,962,26.008,24.771,25.439453,26.749268,23.133,83.225,17030,27.73,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3730621,2.7135773,2.8877716,15.620912,18.502565,18.784304,18.974245,2.957413,18.954222,0.57199097,1,1,0
"2024-07-08, 12:38:39",0.050278235,0.31124622,10.093954,-1.7661508,0.28525376,0,113.65526,957,25.582,24.774,24.249268,26.829832,23.956,83.225,17058,27.75,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.1425934,3.635147,3.8800201,20.79407,24.837526,25.150515,25.172487,4.003327,25.242796,0.57598877,1,1,0
"2024-07-08, 12:39:40",0.055066638,0.30885202,10.09156,-1.752989,0.31249657,0,111.3213,940,25.337,24.876,24.829102,26.90033,23.079,83.223,17184,27.81,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7175446,3.1284332,3.3715363,17.824831,21.130495,21.570925,21.53821,3.4646761,21.591429,0.5776367,1,1,0
"2024-07-08, 12:40:41",0.05746084,0.30885202,10.086772,-1.7538207,0.32623777,0,112.96797,940,25.296,24.937,23.944092,27.011108,23.216,83.217,17072,27.87,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.187088,3.758316,4.072418,20.685183,24.77942,25.289186,25.452272,4.248566,25.45764,0.59664917,1,1,0
"2024-07-08, 12:41:42",0.05746084,0.31364042,10.09156,-1.7801498,0.32607833,0,112.446846,938,25.233,25.046,23.944092,27.051392,22.78,83.221,17184,27.97,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.0789337,3.633438,3.9496002,20.219362,24.190554,24.516237,24.693972,4.081696,24.734983,0.5835266,1,1,0
"2024-07-08, 12:42:42",0.055066638,0.30645782,10.089166,-1.739821,0.31257293,0,111.53078,934,25.372,25.084,24.829102,27.081604,22.746,83.213,17044,28.03,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7897491,3.2544708,3.5225372,18.323854,21.991823,22.181765,22.272585,3.6443636,22.288694,0.5729675,1,1,0
"2024-07-08, 12:43:43",0.059855044,0.31603462,10.096349,-1.7928798,0.3395012,0,112.17292,937,25.083,25.06,24.23706,27.001038,23.187,83.219,16975,28.05,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.756485,3.2243195,3.4991608,17.973757,21.537722,21.89026,21.905397,3.6201327,21.992308,0.5767212,1,1,0
"2024-07-08, 12:44:44",0.05267244,0.30406362,10.09156,-1.7258276,0.29891434,0,112.472595,942,25.329,25.033,25.030518,26.970825,22.776,83.229,17072,28.01,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.2135773,3.824173,4.16922,20.838015,25.045046,25.511843,25.707644,4.366486,25.668577,0.58984375,1,1,0
"2024-07-08, 12:45:45",0.05746084,0.31364042,10.093954,-1.7797279,0.3260011,0,112.041595,940,25.303,24.982,24.041748,26.950684,23.325,83.225,17072,27.98,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5918732,3.0694733,3.3523712,16.82239,20.218386,20.557253,20.70862,3.4751132,20.627073,0.58377075,1,1,0
"2024-07-08, 12:46:46",0.05746084,0.31124622,10.096349,-1.7657323,0.3259262,0,111.845,943,25.172,24.945,23.950195,26.860046,22.799,83.225,17128,27.95,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3961945,2.8544464,3.124649,15.602845,18.750612,19.07532,19.179811,3.2486117,19.247679,0.58532715,1,1,0
"2024-07-08, 12:47:46",0.05746084,0.30885202,10.101137,-1.7513281,0.32577425,0,112.496254,937,25.004,24.908,24.151611,26.849976,22.742,83.219,17226,27.9,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,3.3805695,4.0279846,4.3954163,22.08948,26.390749,26.956179,27.016237,4.586701,27.04016,0.5771179,1,1,0
"2024-07-08, 12:48:47",0.055066638,0.31124622,10.089166,-1.7669885,0.31256837,0,111.22759,933,24.914,24.884,24.151611,26.860046,22.843,83.215,17383,27.87,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9426422,3.494278,3.824234,19.180788,23.121218,23.400026,23.502565,3.962845,23.541624,0.5915222,1,1,0
"2024-07-08, 12:49:48",0.059855044,0.30406362,10.089166,-1.7262369,0.33975503,0,109.875916,924,25.122,24.86,24.249268,26.799622,22.743,83.211,17469,27.85,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6577911,3.110794,3.3740387,17.385378,20.9386,21.203249,21.306276,3.4842684,21.29553,0.57788086,1,1,0
"2024-07-08, 12:50:49",0.062249243,0.31603462,10.086772,-1.7945808,0.3534158,0,110.4337,924,24.89,24.844,23.85254,26.78955,22.997,83.213,17498,27.83,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9359894,3.4319,3.7142487,19.083132,22.880983,23.267702,23.35901,3.8487093,23.300413,0.5878906,1,1,0
"2024-07-08, 12:51:50",0.050278235,0.30885202,10.089166,-1.7534049,0.28539112,0,109.73869,915,24.859,24.892,23.742676,26.940613,22.587,83.209,17557,27.82,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.8760529,3.3209991,3.5323029,18.888308,22.588015,22.96985,22.919558,3.643387,22.912718,0.54315186,1,1,0
"2024-07-08, 12:52:50",0.05267244,0.30885202,10.089166,-1.7534049,0.29898092,0,109.45234,912,24.61,24.966,23.345947,27.001038,22.538,83.215,17631,27.88,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.765335,3.1533356,3.3567047,18.235476,21.66614,21.940065,21.898073,3.4344027,21.896605,0.546875,1,1,0
"2024-07-08, 12:53:51",0.05267244,0.30885202,10.09156,-1.752989,0.29891002,0,108.44878,895,24.429,25.057,23.150635,27.081604,22.268,83.215,17750,27.97,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.919876,3.3322906,3.5651398,19.166628,22.846315,23.222292,23.177858,3.6661532,23.232054,0.55584717,1,1,0
"2024-07-08, 12:54:52",0.047884032,0.30645782,10.09156,-1.7394085,0.2717388,0,107.90057,888,24.259,25.145,22.943115,27.202454,22.097,83.205,17780,28.06,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7257233,3.1427765,3.3613434,17.987917,21.475222,21.82776,21.787233,3.469498,21.772581,0.54455566,1,1,0
"2024-07-08, 12:55:53",0.055066638,0.30885202,10.09156,-1.752989,0.31249657,0,106.715324,878,24.104,25.244,22.943115,27.252808,21.946,83.209,17780,28.18,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.320694,2.671646,2.8289337,15.366761,18.323854,18.523561,18.57776,2.917374,18.521605,0.5453491,1,1,0
"2024-07-08, 12:56:54",0.05267244,0.30885202,10.086772,-1.7538207,0.2990518,0,106.73997,873,24.192,25.281,23.236082,27.27295,21.825,83.207,17795,28.23,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.756424,3.1355133,3.3177032,18.28528,21.69446,21.91907,22.118288,3.393387,22.071898,0.5460205,1,1,0
"2024-07-08, 12:57:54",0.055066638,0.30645782,10.081984,-1.7410597,0.3127954,0,105.89667,865,24.118,25.319,23.828125,27.222595,22.01,83.202,17735,28.27,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7243805,3.0837555,3.258133,18.005983,21.408327,21.672487,21.81946,3.3281405,21.805784,0.5409851,1,1,0
"2024-07-08, 12:58:55",0.05746084,0.30885202,10.086772,-1.7538207,0.32623777,0,106.537056,872,24.179,25.265,23.632812,27.192383,22.42,83.211,17705,28.25,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6986847,3.0918732,3.2675323,17.781374,21.159792,21.378054,21.57776,3.3626864,21.51135,0.5404053,1,1,0
"2024-07-08, 12:59:56",0.055066638,0.30406362,10.081984,-1.7274659,0.3127976,0,107.48754,901,24.211,25.241,23.828125,27.172241,22.263,83.211,17645,28.23,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.044693,2.3012848,2.4415436,13.447572,16.042604,16.180788,16.179811,2.5004427,16.150023,0.52874756,1,1,0
"2024-07-08, 1:00:57",0.055066638,0.30645782,10.089166,-1.739821,0.31257293,0,107.636986,890,24.029,25.196,23.040771,27.1521,22.349,83.207,17675,28.21,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.346817,2.6838531,2.8307648,15.514955,18.43616,18.742311,18.705202,2.8973544,18.789183,0.53030396,1,1,0
"2024-07-08, 1:01:58",0.05267244,0.29927522,10.084377,-1.6998744,0.29913127,0,106.3085,869,23.866,25.151,22.753906,27.04132,21.832,83.207,17916,28.17,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7035065,3.1060333,3.3111725,17.898073,21.324831,21.630983,21.656374,3.3784335,21.734983,0.53186035,1,1,0
"2024-07-08, 1:02:59",0.055066638,0.29927522,10.089166,-1.6990682,0.3125796,0,103.53777,831,23.831,25.084,22.949219,27.011108,21.655,83.203,17993,28.11,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7350616,3.1329498,3.3129425,18.184206,21.676394,21.92737,21.925905,3.3911898,21.935179,0.533844,1,1,0
"2024-07-08, 1:03:59",0.050278235,0.30885202,10.086772,-1.7538208,0.28545877,0,101.355064,826,23.866,25.03,22.949219,26.93054,21.681,83.205,18164,28.06,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.7227248,1.9680862,2.0800323,11.406068,13.546449,13.70514,13.776917,2.146927,13.800597,0.5387268,1,1,0
"2024-07-08, 1:05:00",0.055066638,0.30166942,10.09156,-1.7122465,0.31250328,0,102.07434,821,23.878,25.001,22.766113,26.880186,21.807,83.203,18306,27.98,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.6430206,3.0525055,3.2727203,17.437136,20.82776,21.147585,21.229616,3.363907,21.19885,0.5552368,1,1,0
"2024-07-08, 1:06:01",0.05746084,0.30166942,10.09156,-1.7122464,0.32609013,0,101.586296,817,23.863,24.932,22.961426,26.849976,21.666,83.194,18386,27.95,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7240143,3.1397858,3.337906,17.960573,21.45032,21.663698,21.780886,3.422867,21.751585,0.55441284,1,1,0
"2024-07-08, 1:07:02",0.05267244,0.30885202,10.089166,-1.7534049,0.29898092,0,101.464005,819,23.782,24.886,22.668457,26.829832,21.779,83.205,18483,27.9,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.61409,2.9798126,3.1473541,17.298464,20.735964,20.888796,20.997194,3.2259066,20.92639,0.548645,1,1,0
"2024-07-08, 1:08:03",0.05746084,0.30406362,10.093954,-1.7254184,0.32601056,0,102.50038,850,24.008,24.921,22.851562,26.93054,21.602,83.209,18614,27.87,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1602325,2.4601593,2.6093292,14.411195,17.105104,17.362429,17.264284,2.6647494,17.298948,0.55133057,1,1,0
"2024-07-08, 1:09:03",0.059855044,0.30885202,10.084377,-1.7542369,0.3399113,0,103.72296,856,23.735,25.004,22.558594,27.051392,21.837,83.211,18549,27.92,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.473587,2.806778,2.959732,16.421022,19.522585,19.636354,19.840944,3.0278475,19.782835,0.55584717,1,1,0
"2024-07-08, 1:10:04",0.047884032,0.30406362,10.09156,-1.7258276,0.27174073,0,102.82214,842,23.558,25.046,22.357178,27.081604,21.565,83.205,18581,28.02,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4407501,2.7594147,2.9071808,16.176882,19.221804,19.491823,19.478151,2.9781039,19.392698,0.5666809,1,1,0
"2024-07-08, 1:11:05",0.047884032,0.30166942,10.089166,-1.7126527,0.2718071,0,101.93868,823,23.446,25.135,22.247314,27.202454,21.407,83.203,18664,28.07,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7344513,3.098709,3.289688,18.173464,21.612429,21.851686,21.85071,3.367325,21.98596,0.57702637,1,1,0
"2024-07-08, 1:12:06",0.05746084,0.31364042,10.089166,-1.780572,0.32615563,0,101.17142,819,23.361,25.201,22.247314,27.252808,21.343,83.209,18614,28.16,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.2562408,2.5506134,2.6898956,14.891664,17.718386,17.95569,17.883425,2.7677767,17.916624,0.5708313,1,1,0
"2024-07-08, 1:13:07",0.055066638,0.30406362,10.089166,-1.7262369,0.3125752,0,101.82817,825,23.341,25.257,22.149658,27.232666,21.286,83.207,18647,28.22,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4634552,2.7971954,2.9688873,16.12903,19.30823,19.546022,19.55823,3.0473177,19.575315,0.5791626,1,1,0
"2024-07-08, 1:14:07",0.055066638,0.31124622,10.084377,-1.7678272,0.31271666,0,100.88349,818,23.236,25.225,22.149658,27.16217,21.206,83.205,18647,28.23,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1111603,2.4280548,2.5935822,13.986878,16.625612,16.81653,16.945436,2.6636508,16.930784,0.5796509,1,1,0
"2024-07-08, 1:15:08",0.055066638,0.31124622,10.089166,-1.7669885,0.31256837,0,101.981926,813,23.187,25.161,22.149658,27.1521,21.137,83.209,18565,28.18,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.9738312,3.45784,3.7415924,19.424929,23.329226,23.70276,23.716433,3.8598788,23.682737,0.5953064,1,1,0
"2024-07-08, 1:16:09",0.059855044,0.30645782,10.084377,-1.7406466,0.3399138,0,100.025986,807,23.147,25.119,22.161865,27.04132,21.177,83.205,18598,28.15,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.9704361,2.2849884,2.4520416,12.967835,15.523011,15.6936655,15.769349,2.52327,15.767882,0.5703125,1,1,0
"2024-07-08, 1:17:10",0.055066638,0.30885202,10.093954,-1.7525736,0.31242254,0,98.98784,799,23.193,25.081,22.357178,27.03125,21.07,83.203,18781,28.08,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.001175,2.3248444,2.4779205,13.183412,15.703187,15.981019,15.97931,2.5492709,15.943908,0.5784912,1,1,0
"2024-07-08, 1:18:11",0.062249243,0.31124622,10.089166,-1.7669885,0.35333723,0,99.56782,808,23.216,25.057,22.259521,27.001038,21.266,83.202,18848,28.06,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.0943756,2.4172516,2.5647736,13.8672495,16.400515,16.66321,16.798464,2.6494296,16.80432,0.56427,1,1,0
"2024-07-08, 1:19:12",0.059855044,0.29927522,10.09156,-1.6986653,0.3396793,0,99.20705,808,23.329,25.022,22.454832,26.940613,21.228,83.207,18916,28.02,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.08461,2.3855133,2.5319366,13.721253,16.296022,16.597292,16.749147,2.6150668,16.705198,0.5555115,1,1,0
"2024-07-08, 1:20:12",0.059855044,0.30645782,10.093954,-1.7389961,0.33959156,0,100.35774,811,23.329,24.961,22.454832,26.93054,21.422,83.202,18865,27.98,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.7187042,3.0855865,3.2638702,17.925905,21.349733,21.597292,21.56946,3.3531039,21.513304,0.5548706,1,1,0
"2024-07-08, 1:21:13",0.055066638,0.30406362,10.093954,-1.7254186,0.312427,0,99.68395,809,23.31,24.934,22.564697,26.860046,21.379,83.203,18950,27.95,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.5597687,2.8963165,3.063614,16.94153,20.07776,20.347292,20.468386,3.1479037,20.483519,0.56903076,1,1,0
"2024-07-08, 1:22:14",0.055066638,0.30645782,10.093954,-1.7389963,0.3124248,0,99.674835,810,23.364,24.926,22.467041,26.890259,21.436,83.203,18916,27.9,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3678741,2.6999054,2.845047,15.669251,18.514772,18.838503,18.797976,2.9362338,18.88635,0.5644226,1,1,0
"2024-07-08, 1:23:15",0.055066638,0.30406362,10.086772,-1.7266463,0.3126493,0,98.9611,817,23.597,24.908,23.052979,26.90033,21.421,83.209,19036,27.91,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.9843521,2.2625885,2.376419,13.159974,15.620667,15.809876,15.864076,2.4483798,15.822082,0.5650635,1,1,0
"2024-07-08, 1:24:16",0.05746084,0.30406362,10.086772,-1.7266463,0.32624248,0,100.01,826,23.397,24.982,22.259521,27.03125,21.929,83.205,19053,27.92,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.9254837,2.1980743,2.3250275,12.720033,15.161195,15.339662,15.366029,2.3905795,15.390197,0.5689087,1,1,0
"2024-07-08, 1:25:16",0.055066638,0.30166942,10.093954,-1.7118407,0.31242925,0,101.20264,834,23.254,25.055,22.259521,27.131958,21.364,83.202,18916,28,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.102005,2.4315338,2.5868073,13.877015,16.609987,16.778444,16.868776,2.6648104,16.790648,0.5753784,1,1,0
"2024-07-08, 1:26:17",0.055066638,0.30166942,10.09156,-1.7122465,0.31250328,0,101.63954,839,23.123,25.172,22.052002,27.232666,21.276,83.198,18950,28.1,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.0998688,2.4294586,2.6148224,13.75348,16.491335,16.637331,16.711061,2.6985629,16.69592,0.59198,1,1,0
"2024-07-08, 1:27:18",0.04309563,0.30645782,10.096349,-1.738584,0.24444938,0,100.93759,831,22.953,25.217,21.850586,27.313232,21.131,83.19,18984,28.19,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.9040604,2.1988068,2.3575592,12.551576,14.972474,15.145326,15.189271,2.4199984,15.229796,0.5762024,1,1,0
"2024-07-08, 1:28:19",0.055066638,0.30406362,10.089166,-1.7262369,0.3125752,0,100.6138,825,22.923,25.228,21.954346,27.222595,20.985,83.194,19001,28.22,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1012115,2.3912506,2.541031,13.900697,16.56067,16.845339,16.77112,2.6004794,16.841917,0.5645447,1,1,0
"2024-07-08, 1:29:20",0.059855044,0.30166942,10.09156,-1.7122464,0.33967692,0,100.27448,824,23.083,25.292,22.546387,27.232666,20.98,83.194,18984,28.22,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1545563,2.4320831,2.5770416,14.29596,16.928347,17.042116,17.166628,2.630936,17.166624,0.5541382,1,1,0
"2024-07-08, 1:30:21",0.05267244,0.30645782,10.086772,-1.7402335,0.299054,0,101.89471,848,23.48,25.263,23.632812,27.232666,21.406,83.198,18831,28.24,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.4134064,2.7401886,2.8982086,15.9436655,18.901003,19.164186,19.332644,2.9699252,19.324339,0.55233765,1,1,0
"2024-07-08, 1:31:21",0.05267244,0.31124622,10.09156,-1.7665695,0.29890785,0,104.27119,869,23.687,25.255,23.040771,27.222595,22.175,83.198,18516,28.24,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.3118439,2.6513214,2.7996368,15.296693,18.21692,18.41614,18.39026,2.8753817,18.391233,0.548584,1,1,0
"2024-07-08, 1:32:22",0.050278235,0.30406362,10.089166,-1.7262369,0.2853952,0,103.70335,867,23.635,25.228,23.236082,27.202454,21.877,83.184,18516,28.23,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1006622,2.3993073,2.5172272,13.962464,16.609987,16.849733,16.805788,2.5880892,16.810667,0.5536499,1,1,0
"2024-07-08, 1:33:23",0.055066638,0.30645782,10.086772,-1.7402337,0.31264704,0,104.40954,877,23.629,25.233,23.040771,27.172241,21.999,83.194,18500,28.21,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.056717,2.3269806,2.4610138,13.57599,16.247683,16.25403,16.295534,2.5135653,16.354124,0.54901123,1,1,0
"2024-07-08, 1:34:24",0.055066638,0.30406362,10.086772,-1.7266463,0.3126493,0,104.184616,879,23.553,25.212,22.943115,27.1521,21.824,83.188,18549,28.2,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.8351212,2.087967,2.2105865,12.122621,14.426576,14.618958,14.57306,2.2657626,14.573058,0.5626831,1,1,0
"2024-07-08, 1:35:25",0.05267244,0.30885202,10.093954,-1.7525736,0.2988392,0,104.84481,886,23.948,25.18,23.052979,27.121887,21.786,83.198,18516,28.17,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.984169,2.2655792,2.3840485,13.1450815,15.575746,15.765687,15.813539,2.4408114,15.845031,0.55410767,1,1,0
"2024-07-08, 1:36:25",0.055066638,0.30406362,10.09156,-1.7258276,0.31250107,0,105.521576,899,23.765,25.135,23.052979,27.081604,22.054,83.196,18451,28.14,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.762825,2.0155792,2.1309967,11.675355,13.86847,14.053285,14.039613,2.195511,14.053527,0.5516968,1,1,0
"2024-07-08, 1:37:26",0.055066638,0.30645782,10.086772,-1.7402337,0.31264704,0,105.57944,895,23.661,25.148,23.052979,27.051392,21.907,83.194,18500,28.12,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.082718,2.3945465,2.5473175,13.715394,16.303347,16.606081,16.54944,2.6391146,16.561644,0.5536499,1,1,0
"2024-07-08, 1:38:27",0.05267244,0.30885202,10.093954,-1.7525736,0.2988392,0,105.17599,888,23.576,25.073,22.949219,27.011108,21.844,83.202,18516,28.09,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1013336,2.4380035,2.6222076,13.8030405,16.59241,16.863894,16.809694,2.7066195,16.796019,0.5595398,1,1,0
"2024-07-08, 1:39:28",0.062249243,0.31124622,10.086772,-1.7674077,0.353421,0,105.51969,875,23.594,25.052,22.851562,27.001038,21.738,83.198,18500,28.05,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.8670197,3.353714,3.6218414,18.865847,22.449831,22.824343,22.758425,3.7306063,22.984007,0.5635376,1,1,0
"2024-07-08, 1:40:29",0.059855044,0.31124622,10.084377,-1.7678272,0.33990884,0,104.428,871,23.548,25.068,22.851562,27.071533,21.762,83.203,18483,28.03,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.18013,2.589981,2.8323517,14.229798,17.117311,17.496706,17.385378,2.9427035,17.46301,0.5758667,1,1,0
"2024-07-08, 1:41:30",0.059855044,0.30885202,10.077195,-1.7554864,0.34015334,0,104.11553,868,23.403,25.113,22.546387,27.1521,21.722,83.194,18598,28.05,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1186066,2.518814,2.7642975,13.7818,16.503542,16.871706,16.91907,2.8632357,16.9635,0.58148193,1,1,0
"2024-07-08, 1:42:30",0.05746084,0.31364042,10.086772,-1.7809944,0.326233,0,103.85123,859,23.225,25.207,22.247314,27.252808,21.493,83.198,18549,28.13,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.1092072,2.4809113,2.6930084,13.627015,16.49817,16.667116,16.645144,2.7832797,16.625608,0.5701599,1,1,0
"2024-07-08, 1:43:31",0.050278235,0.30885202,10.084377,-1.7542369,0.28552648,0,104.73456,868,23.11,25.311,22.149658,27.353516,21.291,83.196,18532,28.22,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.2173615,2.5894928,2.7950592,14.505433,17.286257,17.69153,17.735476,2.8989413,17.637815,0.55148315,1,1,0
"2024-07-08, 1:44:32",0.055066638,0.31124622,10.079589,-1.7686663,0.31286508,0,104.77013,865,23.027,25.378,22.039795,27.444153,21.195,83.192,18500,28.33,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.225235,2.6130524,2.8169708,14.595765,17.605104,17.823854,17.765749,2.9300082,17.851194,0.5709839,1,1,0
"2024-07-08, 1:45:33",0.05746084,0.30645782,10.084377,-1.7406466,0.32631752,0,104.928795,867,22.999,25.474,22.338867,27.494507,21.06,83.202,18516,28.41,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,2.355545,2.7971954,3.0852814,15.261292,18.495241,18.69446,18.847292,3.2013094,18.811155,0.5918274,1,1,0
"2024-07-08, 1:46:34",0.050278235,0.30885202,10.09156,-1.7529892,0.28532344,0,106.548386,894,23.077,25.546,22.53418,27.504578,21.255,83.202,18259,28.47,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.8600845,2.2658844,2.5314484,11.946595,14.490296,14.85724,14.825501,2.6507723,14.932921,0.6083679,1,1,0
"2024-07-08, 1:47:34",0.05267244,0.30885202,10.081984,-1.7546531,0.29919368,0,108.568924,922,23.309,25.53,22.436523,27.454224,21.484,83.207,18227,28.5,0,0,0,0,17,0,0,3,1819867E5B4C38C5,3,1.8881912,2.3404694,2.6060333,12.010804,14.664369,14.962953,15.060853,2.7355502,15.105041,0.6183777,1,1,0
